,REV_ID,score,compound,sentiment,label,sexist score
1155,1488,"{'neg': 0.054, 'neu': 0.735, 'pos': 0.212, 'compound': 0.9865}",0.9865,pos,not sexist,0.998963952
1156,476,"{'neg': 0.096, 'neu': 0.745, 'pos': 0.159, 'compound': 0.9903}",0.9903,pos,not sexist,0.998963952
1157,1490,"{'neg': 0.06, 'neu': 0.765, 'pos': 0.175, 'compound': 0.9982}",0.9982,pos,not sexist,0.998963952
1158,474,"{'neg': 0.027, 'neu': 0.764, 'pos': 0.208, 'compound': 0.9863}",0.9863,pos,not sexist,0.998963952
1159,1492,"{'neg': 0.097, 'neu': 0.648, 'pos': 0.255, 'compound': 0.9595}",0.9595,pos,not sexist,0.998963952
1160,472,"{'neg': 0.156, 'neu': 0.763, 'pos': 0.081, 'compound': -0.7889}",-0.7889,neg,not sexist,0.998963952
1161,1494,"{'neg': 0.03, 'neu': 0.724, 'pos': 0.246, 'compound': 0.9981}",0.9981,pos,not sexist,0.998963952
1162,1496,"{'neg': 0.099, 'neu': 0.792, 'pos': 0.108, 'compound': -0.4689}",-0.4689,neg,not sexist,0.998963952
1163,469,"{'neg': 0.132, 'neu': 0.75, 'pos': 0.118, 'compound': -0.629}",-0.629,neg,not sexist,0.998963952
1164,422,"{'neg': 0.124, 'neu': 0.769, 'pos': 0.107, 'compound': -0.6693}",-0.6693,neg,not sexist,0.998963952
1165,1498,"{'neg': 0.136, 'neu': 0.727, 'pos': 0.137, 'compound': 0.2681}",0.2681,pos,not sexist,0.998963952
1166,1500,"{'neg': 0.043, 'neu': 0.615, 'pos': 0.342, 'compound': 0.9963}",0.9963,pos,not sexist,0.998963952
1167,465,"{'neg': 0.089, 'neu': 0.757, 'pos': 0.154, 'compound': 0.9246}",0.9246,pos,not sexist,0.998963952
1168,1502,"{'neg': 0.037, 'neu': 0.8, 'pos': 0.164, 'compound': 0.9659}",0.9659,pos,not sexist,0.998963952
1169,463,"{'neg': 0.023, 'neu': 0.886, 'pos': 0.09, 'compound': 0.8938}",0.8938,pos,not sexist,0.998963952
1170,461,"{'neg': 0.086, 'neu': 0.756, 'pos': 0.158, 'compound': 0.9595}",0.9595,pos,not sexist,0.998963952
1171,1505,"{'neg': 0.044, 'neu': 0.861, 'pos': 0.095, 'compound': 0.9004}",0.9004,pos,not sexist,0.998963952
1172,459,"{'neg': 0.027, 'neu': 0.821, 'pos': 0.151, 'compound': 0.9775}",0.9775,pos,not sexist,0.998963952
1173,1507,"{'neg': 0.107, 'neu': 0.761, 'pos': 0.131, 'compound': 0.8255}",0.8255,pos,not sexist,0.998963952
1174,457,"{'neg': 0.109, 'neu': 0.749, 'pos': 0.142, 'compound': 0.9824}",0.9824,pos,not sexist,0.998963952
1175,1509,"{'neg': 0.039, 'neu': 0.825, 'pos': 0.136, 'compound': 0.8735}",0.8735,pos,not sexist,0.998963952
1176,455,"{'neg': 0.18, 'neu': 0.689, 'pos': 0.131, 'compound': -0.991}",-0.991,neg,not sexist,0.998963952
1177,1511,"{'neg': 0.104, 'neu': 0.778, 'pos': 0.118, 'compound': 0.9378}",0.9378,pos,not sexist,0.998963952
1178,467,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.9294}",0.9294,pos,not sexist,0.998963952
1179,1608,"{'neg': 0.095, 'neu': 0.707, 'pos': 0.198, 'compound': 0.9933}",0.9933,pos,not sexist,0.998963952
1180,1545,"{'neg': 0.092, 'neu': 0.747, 'pos': 0.161, 'compound': 0.7351}",0.7351,pos,not sexist,0.998963952
1181,419,"{'neg': 0.093, 'neu': 0.737, 'pos': 0.17, 'compound': 0.9827}",0.9827,pos,not sexist,0.998963952
1182,385,"{'neg': 0.083, 'neu': 0.714, 'pos': 0.203, 'compound': 0.9993}",0.9993,pos,not sexist,0.998963952
1183,1582,"{'neg': 0.153, 'neu': 0.718, 'pos': 0.128, 'compound': -0.8905}",-0.8905,neg,not sexist,0.998963952
1184,383,"{'neg': 0.075, 'neu': 0.772, 'pos': 0.153, 'compound': 0.9946}",0.9946,pos,not sexist,0.998963952
1185,1584,"{'neg': 0.075, 'neu': 0.775, 'pos': 0.15, 'compound': 0.9862}",0.9862,pos,not sexist,0.998963952
1186,381,"{'neg': 0.034, 'neu': 0.717, 'pos': 0.249, 'compound': 0.9994}",0.9994,pos,not sexist,0.998963952
1187,1586,"{'neg': 0.15, 'neu': 0.765, 'pos': 0.085, 'compound': -0.9874}",-0.9874,neg,not sexist,0.998963952
1188,379,"{'neg': 0.048, 'neu': 0.838, 'pos': 0.114, 'compound': 0.9776}",0.9776,pos,not sexist,0.998963952
1189,1588,"{'neg': 0.091, 'neu': 0.785, 'pos': 0.124, 'compound': 0.9124}",0.9124,pos,not sexist,0.998963952
1190,377,"{'neg': 0.04, 'neu': 0.83, 'pos': 0.13, 'compound': 0.9889}",0.9889,pos,not sexist,0.998963952
1191,1590,"{'neg': 0.183, 'neu': 0.671, 'pos': 0.145, 'compound': -0.9891}",-0.9891,neg,not sexist,0.998963952
1192,375,"{'neg': 0.141, 'neu': 0.748, 'pos': 0.111, 'compound': -0.989}",-0.989,neg,not sexist,0.998963952
1193,1592,"{'neg': 0.204, 'neu': 0.632, 'pos': 0.163, 'compound': -0.9533}",-0.9533,neg,not sexist,0.998963952
1194,373,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.9879}",0.9879,pos,not sexist,0.998963952
1195,1594,"{'neg': 0.159, 'neu': 0.726, 'pos': 0.115, 'compound': -0.994}",-0.994,neg,not sexist,0.998963952
1196,1596,"{'neg': 0.069, 'neu': 0.808, 'pos': 0.123, 'compound': 0.9602}",0.9602,pos,not sexist,0.998963952
1197,370,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9801}",0.9801,pos,not sexist,0.998963952
1198,1718,"{'neg': 0.077, 'neu': 0.782, 'pos': 0.141, 'compound': 0.9728}",0.9728,pos,not sexist,0.998963952
1199,368,"{'neg': 0.012, 'neu': 0.835, 'pos': 0.153, 'compound': 0.9865}",0.9865,pos,not sexist,0.998963952
1200,1600,"{'neg': 0.073, 'neu': 0.72, 'pos': 0.207, 'compound': 0.9989}",0.9989,pos,not sexist,0.998963952
1201,366,"{'neg': 0.075, 'neu': 0.757, 'pos': 0.168, 'compound': 0.9856}",0.9856,pos,not sexist,0.998963952
1202,1602,"{'neg': 0.061, 'neu': 0.691, 'pos': 0.248, 'compound': 0.9941}",0.9941,pos,not sexist,0.998963952
1203,364,"{'neg': 0.092, 'neu': 0.707, 'pos': 0.202, 'compound': 0.9929}",0.9929,pos,not sexist,0.998963952
1204,1604,"{'neg': 0.107, 'neu': 0.665, 'pos': 0.227, 'compound': 0.9678}",0.9678,pos,not sexist,0.998963952
1205,362,"{'neg': 0.031, 'neu': 0.708, 'pos': 0.261, 'compound': 0.9911}",0.9911,pos,not sexist,0.998963952
1206,1606,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.7351}",0.7351,pos,not sexist,0.998963952
1207,1580,"{'neg': 0.059, 'neu': 0.675, 'pos': 0.266, 'compound': 0.9919}",0.9919,pos,not sexist,0.998963952
1208,387,"{'neg': 0.02, 'neu': 0.823, 'pos': 0.156, 'compound': 0.9972}",0.9972,pos,not sexist,0.998963952
1209,389,"{'neg': 0.066, 'neu': 0.81, 'pos': 0.124, 'compound': 0.9662}",0.9662,pos,not sexist,0.998963952
1210,1577,"{'neg': 0.19, 'neu': 0.575, 'pos': 0.235, 'compound': 0.3612}",0.3612,pos,not sexist,0.998963952
1211,1549,"{'neg': 0.126, 'neu': 0.764, 'pos': 0.109, 'compound': -0.8704}",-0.8704,neg,not sexist,0.998963952
1212,417,"{'neg': 0.12, 'neu': 0.735, 'pos': 0.145, 'compound': 0.6401}",0.6401,pos,not sexist,0.998963952
1213,1551,"{'neg': 0.072, 'neu': 0.846, 'pos': 0.082, 'compound': 0.4005}",0.4005,pos,not sexist,0.998963952
1214,415,"{'neg': 0.063, 'neu': 0.658, 'pos': 0.279, 'compound': 0.9965}",0.9965,pos,not sexist,0.998963952
1215,1553,"{'neg': 0.012, 'neu': 0.815, 'pos': 0.173, 'compound': 0.9732}",0.9732,pos,not sexist,0.998963952
1216,413,"{'neg': 0.069, 'neu': 0.724, 'pos': 0.207, 'compound': 0.9868}",0.9868,pos,not sexist,0.998963952
1217,1555,"{'neg': 0.073, 'neu': 0.84, 'pos': 0.087, 'compound': 0.9536}",0.9536,pos,not sexist,0.998963952
1218,411,"{'neg': 0.074, 'neu': 0.855, 'pos': 0.071, 'compound': -0.289}",-0.289,neg,not sexist,0.998963952
1219,1557,"{'neg': 0.07, 'neu': 0.68, 'pos': 0.249, 'compound': 0.9987}",0.9987,pos,not sexist,0.998963952
1220,409,"{'neg': 0.086, 'neu': 0.627, 'pos': 0.288, 'compound': 0.9414}",0.9414,pos,not sexist,0.998963952
1221,1559,"{'neg': 0.098, 'neu': 0.758, 'pos': 0.145, 'compound': 0.9779}",0.9779,pos,not sexist,0.998963952
1222,407,"{'neg': 0.115, 'neu': 0.764, 'pos': 0.121, 'compound': 0.6532}",0.6532,pos,not sexist,0.998963952
1223,1547,"{'neg': 0.053, 'neu': 0.729, 'pos': 0.218, 'compound': 0.9924}",0.9924,pos,not sexist,0.998963952
1224,1561,"{'neg': 0.049, 'neu': 0.747, 'pos': 0.203, 'compound': 0.9996}",0.9996,pos,not sexist,0.998963952
1225,1563,"{'neg': 0.146, 'neu': 0.778, 'pos': 0.075, 'compound': -0.9791}",-0.9791,neg,not sexist,0.998963952
1226,403,"{'neg': 0.026, 'neu': 0.813, 'pos': 0.161, 'compound': 0.9974}",0.9974,pos,not sexist,0.998963952
1227,1565,"{'neg': 0.096, 'neu': 0.78, 'pos': 0.124, 'compound': 0.9286}",0.9286,pos,not sexist,0.998963952
1228,1567,"{'neg': 0.078, 'neu': 0.783, 'pos': 0.139, 'compound': 0.9874}",0.9874,pos,not sexist,0.998963952
1229,400,"{'neg': 0.041, 'neu': 0.776, 'pos': 0.183, 'compound': 0.9984}",0.9984,pos,not sexist,0.998963952
1230,398,"{'neg': 0.067, 'neu': 0.738, 'pos': 0.196, 'compound': 0.989}",0.989,pos,not sexist,0.998963952
1231,396,"{'neg': 0.081, 'neu': 0.765, 'pos': 0.154, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1232,1571,"{'neg': 0.251, 'neu': 0.717, 'pos': 0.032, 'compound': -0.9847}",-0.9847,neg,not sexist,0.998963952
1233,394,"{'neg': 0.064, 'neu': 0.712, 'pos': 0.224, 'compound': 0.9972}",0.9972,pos,not sexist,0.998963952
1234,1573,"{'neg': 0.131, 'neu': 0.734, 'pos': 0.136, 'compound': 0.4023}",0.4023,pos,not sexist,0.998963952
1235,1575,"{'neg': 0.225, 'neu': 0.471, 'pos': 0.304, 'compound': 0.4939}",0.4939,pos,not sexist,0.998963952
1236,391,"{'neg': 0.127, 'neu': 0.769, 'pos': 0.104, 'compound': -0.9522}",-0.9522,neg,not sexist,0.998963952
1237,405,"{'neg': 0.042, 'neu': 0.857, 'pos': 0.101, 'compound': 0.9292}",0.9292,pos,not sexist,0.998963952
1238,250,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9956}",0.9956,pos,not sexist,0.998963952
1239,1728,"{'neg': 0.093, 'neu': 0.723, 'pos': 0.184, 'compound': 0.8916}",0.8916,pos,not sexist,0.998963952
1240,248,"{'neg': 0.073, 'neu': 0.775, 'pos': 0.153, 'compound': 0.9823}",0.9823,pos,not sexist,0.998963952
1241,92,"{'neg': 0.058, 'neu': 0.854, 'pos': 0.089, 'compound': 0.8973}",0.8973,pos,not sexist,0.998963952
1242,1874,"{'neg': 0.041, 'neu': 0.785, 'pos': 0.174, 'compound': 0.9416}",0.9416,pos,not sexist,0.998963952
1243,90,"{'neg': 0.054, 'neu': 0.758, 'pos': 0.188, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1244,1876,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",0.6369,pos,not sexist,0.998963952
1245,88,"{'neg': 0.072, 'neu': 0.701, 'pos': 0.226, 'compound': 0.9927}",0.9927,pos,not sexist,0.998963952
1246,1878,"{'neg': 0.058, 'neu': 0.794, 'pos': 0.148, 'compound': 0.9906}",0.9906,pos,not sexist,0.998963952
1247,86,"{'neg': 0.024, 'neu': 0.82, 'pos': 0.157, 'compound': 0.9739}",0.9739,pos,not sexist,0.998963952
1248,1880,"{'neg': 0.048, 'neu': 0.695, 'pos': 0.257, 'compound': 0.9395}",0.9395,pos,not sexist,0.998963952
1249,84,"{'neg': 0.024, 'neu': 0.88, 'pos': 0.096, 'compound': 0.9761}",0.9761,pos,not sexist,0.998963952
1250,1882,"{'neg': 0.064, 'neu': 0.791, 'pos': 0.145, 'compound': 0.9903}",0.9903,pos,not sexist,0.998963952
1251,82,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9844}",0.9844,pos,not sexist,0.998963952
1252,1884,"{'neg': 0.092, 'neu': 0.818, 'pos': 0.09, 'compound': -0.8463}",-0.8463,neg,not sexist,0.998963952
1253,1872,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.984}",0.984,pos,not sexist,0.998963952
1254,80,"{'neg': 0.088, 'neu': 0.696, 'pos': 0.216, 'compound': 0.9969}",0.9969,pos,not sexist,0.998963952
1255,78,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.9517}",0.9517,pos,not sexist,0.998963952
1256,1888,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2716}",0.2716,pos,not sexist,0.998963952
1257,76,"{'neg': 0.035, 'neu': 0.81, 'pos': 0.155, 'compound': 0.9788}",0.9788,pos,not sexist,0.998963952
1258,1890,"{'neg': 0.03, 'neu': 0.87, 'pos': 0.1, 'compound': 0.5574}",0.5574,pos,not sexist,0.998963952
1259,74,"{'neg': 0.134, 'neu': 0.674, 'pos': 0.192, 'compound': 0.9134}",0.9134,pos,not sexist,0.998963952
1260,1892,"{'neg': 0.182, 'neu': 0.691, 'pos': 0.127, 'compound': -0.6052}",-0.6052,neg,not sexist,0.998963952
1261,72,"{'neg': 0.106, 'neu': 0.742, 'pos': 0.152, 'compound': 0.9813}",0.9813,pos,not sexist,0.998963952
1262,1894,"{'neg': 0.058, 'neu': 0.787, 'pos': 0.155, 'compound': 0.971}",0.971,pos,not sexist,0.998963952
1263,70,"{'neg': 0.039, 'neu': 0.87, 'pos': 0.091, 'compound': 0.8902}",0.8902,pos,not sexist,0.998963952
1264,1896,"{'neg': 0.065, 'neu': 0.788, 'pos': 0.147, 'compound': 0.9915}",0.9915,pos,not sexist,0.998963952
1265,68,"{'neg': 0.078, 'neu': 0.672, 'pos': 0.25, 'compound': 0.9751}",0.9751,pos,not sexist,0.998963952
1266,1898,"{'neg': 0.161, 'neu': 0.7, 'pos': 0.139, 'compound': -0.9239}",-0.9239,neg,not sexist,0.998963952
1267,1886,"{'neg': 0.062, 'neu': 0.69, 'pos': 0.248, 'compound': 0.8885}",0.8885,pos,not sexist,0.998963952
1268,66,"{'neg': 0.16, 'neu': 0.571, 'pos': 0.269, 'compound': 0.8807}",0.8807,pos,not sexist,0.998963952
1269,94,"{'neg': 0.073, 'neu': 0.753, 'pos': 0.174, 'compound': 0.9871}",0.9871,pos,not sexist,0.998963952
1270,96,"{'neg': 0.057, 'neu': 0.786, 'pos': 0.157, 'compound': 0.998}",0.998,pos,not sexist,0.998963952
1271,122,"{'neg': 0.016, 'neu': 0.743, 'pos': 0.241, 'compound': 0.993}",0.993,pos,not sexist,0.998963952
1272,1844,"{'neg': 0.1, 'neu': 0.666, 'pos': 0.234, 'compound': 0.987}",0.987,pos,not sexist,0.998963952
1273,120,"{'neg': 0.032, 'neu': 0.797, 'pos': 0.171, 'compound': 0.9744}",0.9744,pos,not sexist,0.998963952
1274,1846,"{'neg': 0.064, 'neu': 0.806, 'pos': 0.129, 'compound': 0.9727}",0.9727,pos,not sexist,0.998963952
1275,118,"{'neg': 0.087, 'neu': 0.709, 'pos': 0.203, 'compound': 0.9917}",0.9917,pos,not sexist,0.998963952
1276,1848,"{'neg': 0.111, 'neu': 0.762, 'pos': 0.127, 'compound': 0.6543}",0.6543,pos,not sexist,0.998963952
1277,116,"{'neg': 0.093, 'neu': 0.773, 'pos': 0.134, 'compound': 0.992}",0.992,pos,not sexist,0.998963952
1278,1850,"{'neg': 0.05, 'neu': 0.773, 'pos': 0.177, 'compound': 0.9993}",0.9993,pos,not sexist,0.998963952
1279,114,"{'neg': 0.081, 'neu': 0.769, 'pos': 0.15, 'compound': 0.9794}",0.9794,pos,not sexist,0.998963952
1280,1852,"{'neg': 0.119, 'neu': 0.685, 'pos': 0.196, 'compound': 0.9916}",0.9916,pos,not sexist,0.998963952
1281,112,"{'neg': 0.063, 'neu': 0.732, 'pos': 0.205, 'compound': 0.8922}",0.8922,pos,not sexist,0.998963952
1282,1854,"{'neg': 0.081, 'neu': 0.835, 'pos': 0.083, 'compound': 0.0062}",0.0062,pos,not sexist,0.998963952
1283,1870,"{'neg': 0.04, 'neu': 0.791, 'pos': 0.169, 'compound': 0.9988}",0.9988,pos,not sexist,0.998963952
1284,110,"{'neg': 0.095, 'neu': 0.726, 'pos': 0.179, 'compound': 0.9985}",0.9985,pos,not sexist,0.998963952
1285,108,"{'neg': 0.05, 'neu': 0.775, 'pos': 0.175, 'compound': 0.9633}",0.9633,pos,not sexist,0.998963952
1286,1858,"{'neg': 0.077, 'neu': 0.76, 'pos': 0.163, 'compound': 0.9979}",0.9979,pos,not sexist,0.998963952
1287,106,"{'neg': 0.127, 'neu': 0.626, 'pos': 0.247, 'compound': 0.9791}",0.9791,pos,not sexist,0.998963952
1288,1860,"{'neg': 0.142, 'neu': 0.755, 'pos': 0.103, 'compound': -0.9382}",-0.9382,neg,not sexist,0.998963952
1289,104,"{'neg': 0.063, 'neu': 0.817, 'pos': 0.12, 'compound': 0.986}",0.986,pos,not sexist,0.998963952
1290,1862,"{'neg': 0.115, 'neu': 0.667, 'pos': 0.218, 'compound': 0.9848}",0.9848,pos,not sexist,0.998963952
1291,102,"{'neg': 0.082, 'neu': 0.675, 'pos': 0.243, 'compound': 0.9963}",0.9963,pos,not sexist,0.998963952
1292,1864,"{'neg': 0.056, 'neu': 0.852, 'pos': 0.092, 'compound': 0.9546}",0.9546,pos,not sexist,0.998963952
1293,100,"{'neg': 0.061, 'neu': 0.786, 'pos': 0.153, 'compound': 0.9897}",0.9897,pos,not sexist,0.998963952
1294,1866,"{'neg': 0.015, 'neu': 0.852, 'pos': 0.133, 'compound': 0.9748}",0.9748,pos,not sexist,0.998963952
1295,98,"{'neg': 0.04, 'neu': 0.776, 'pos': 0.183, 'compound': 0.9991}",0.9991,pos,not sexist,0.998963952
1296,1868,"{'neg': 0.008, 'neu': 0.638, 'pos': 0.354, 'compound': 0.9973}",0.9973,pos,not sexist,0.998963952
1297,1856,"{'neg': 0.086, 'neu': 0.723, 'pos': 0.191, 'compound': 0.9935}",0.9935,pos,not sexist,0.998963952
1298,1900,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9201}",0.9201,pos,not sexist,0.998963952
1299,64,"{'neg': 0.137, 'neu': 0.628, 'pos': 0.236, 'compound': 0.9988}",0.9988,pos,not sexist,0.998963952
1300,1902,"{'neg': 0.165, 'neu': 0.533, 'pos': 0.303, 'compound': 0.7115}",0.7115,pos,not sexist,0.998963952
1301,1934,"{'neg': 0.077, 'neu': 0.787, 'pos': 0.136, 'compound': 0.974}",0.974,pos,not sexist,0.998963952
1302,30,"{'neg': 0.02, 'neu': 0.742, 'pos': 0.238, 'compound': 0.9952}",0.9952,pos,not sexist,0.998963952
1303,1936,"{'neg': 0.038, 'neu': 0.824, 'pos': 0.138, 'compound': 0.9959}",0.9959,pos,not sexist,0.998963952
1304,28,"{'neg': 0.101, 'neu': 0.833, 'pos': 0.066, 'compound': -0.8873}",-0.8873,neg,not sexist,0.998963952
1305,1938,"{'neg': 0.113, 'neu': 0.757, 'pos': 0.131, 'compound': 0.7305}",0.7305,pos,not sexist,0.998963952
1306,26,"{'neg': 0.008, 'neu': 0.801, 'pos': 0.191, 'compound': 0.9967}",0.9967,pos,not sexist,0.998963952
1307,1940,"{'neg': 0.181, 'neu': 0.701, 'pos': 0.118, 'compound': -0.9873}",-0.9873,neg,not sexist,0.998963952
1308,24,"{'neg': 0.082, 'neu': 0.836, 'pos': 0.082, 'compound': 0.0089}",0.0089,pos,not sexist,0.998963952
1309,1942,"{'neg': 0.09, 'neu': 0.77, 'pos': 0.14, 'compound': 0.9857}",0.9857,pos,not sexist,0.998963952
1310,1944,"{'neg': 0.141, 'neu': 0.68, 'pos': 0.178, 'compound': 0.9907}",0.9907,pos,not sexist,0.998963952
1311,21,"{'neg': 0.118, 'neu': 0.735, 'pos': 0.147, 'compound': 0.8021}",0.8021,pos,not sexist,0.998963952
1312,1946,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.9607}",0.9607,pos,not sexist,0.998963952
1313,32,"{'neg': 0.137, 'neu': 0.708, 'pos': 0.155, 'compound': 0.4453}",0.4453,pos,not sexist,0.998963952
1314,19,"{'neg': 0.076, 'neu': 0.744, 'pos': 0.18, 'compound': 0.9723}",0.9723,pos,not sexist,0.998963952
1315,17,"{'neg': 0.027, 'neu': 0.792, 'pos': 0.181, 'compound': 0.9831}",0.9831,pos,not sexist,0.998963952
1316,1950,"{'neg': 0.048, 'neu': 0.704, 'pos': 0.248, 'compound': 0.9994}",0.9994,pos,not sexist,0.998963952
1317,15,"{'neg': 0.133, 'neu': 0.656, 'pos': 0.211, 'compound': 0.926}",0.926,pos,not sexist,0.998963952
1318,1952,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.9371}",0.9371,pos,not sexist,0.998963952
1319,13,"{'neg': 0.099, 'neu': 0.83, 'pos': 0.071, 'compound': -0.9104}",-0.9104,neg,not sexist,0.998963952
1320,1954,"{'neg': 0.073, 'neu': 0.686, 'pos': 0.241, 'compound': 0.9643}",0.9643,pos,not sexist,0.998963952
1321,1956,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.8555}",0.8555,pos,not sexist,0.998963952
1322,1958,"{'neg': 0.027, 'neu': 0.689, 'pos': 0.284, 'compound': 0.9941}",0.9941,pos,not sexist,0.998963952
1323,1960,"{'neg': 0.052, 'neu': 0.789, 'pos': 0.159, 'compound': 0.9956}",0.9956,pos,not sexist,0.998963952
1324,1962,"{'neg': 0.071, 'neu': 0.77, 'pos': 0.159, 'compound': 0.9982}",0.9982,pos,not sexist,0.998963952
1325,1964,"{'neg': 0.026, 'neu': 0.722, 'pos': 0.252, 'compound': 0.9998}",0.9998,pos,not sexist,0.998963952
1326,1966,"{'neg': 0.104, 'neu': 0.751, 'pos': 0.144, 'compound': 0.9932}",0.9932,pos,not sexist,0.998963952
1327,1948,"{'neg': 0.067, 'neu': 0.784, 'pos': 0.149, 'compound': 0.9964}",0.9964,pos,not sexist,0.998963952
1328,1932,"{'neg': 0.14, 'neu': 0.723, 'pos': 0.137, 'compound': -0.4075}",-0.4075,neg,not sexist,0.998963952
1329,34,"{'neg': 0.04, 'neu': 0.736, 'pos': 0.223, 'compound': 0.9796}",0.9796,pos,not sexist,0.998963952
1330,1930,"{'neg': 0.132, 'neu': 0.764, 'pos': 0.104, 'compound': -0.9858}",-0.9858,neg,not sexist,0.998963952
1331,62,"{'neg': 0.122, 'neu': 0.731, 'pos': 0.147, 'compound': 0.6192}",0.6192,pos,not sexist,0.998963952
1332,1904,"{'neg': 0.087, 'neu': 0.769, 'pos': 0.143, 'compound': 0.9488}",0.9488,pos,not sexist,0.998963952
1333,60,"{'neg': 0.15, 'neu': 0.674, 'pos': 0.176, 'compound': 0.7923}",0.7923,pos,not sexist,0.998963952
1334,1906,"{'neg': 0.096, 'neu': 0.68, 'pos': 0.224, 'compound': 0.9871}",0.9871,pos,not sexist,0.998963952
1335,58,"{'neg': 0.057, 'neu': 0.681, 'pos': 0.262, 'compound': 0.9984}",0.9984,pos,not sexist,0.998963952
1336,1908,"{'neg': 0.171, 'neu': 0.643, 'pos': 0.187, 'compound': 0.387}",0.387,pos,not sexist,0.998963952
1337,56,"{'neg': 0.097, 'neu': 0.715, 'pos': 0.188, 'compound': 0.8941}",0.8941,pos,not sexist,0.998963952
1338,1910,"{'neg': 0.157, 'neu': 0.674, 'pos': 0.168, 'compound': 0.3773}",0.3773,pos,not sexist,0.998963952
1339,54,"{'neg': 0.042, 'neu': 0.744, 'pos': 0.214, 'compound': 0.9994}",0.9994,pos,not sexist,0.998963952
1340,1912,"{'neg': 0.11, 'neu': 0.745, 'pos': 0.144, 'compound': 0.802}",0.802,pos,not sexist,0.998963952
1341,52,"{'neg': 0.053, 'neu': 0.703, 'pos': 0.244, 'compound': 0.9914}",0.9914,pos,not sexist,0.998963952
1342,1914,"{'neg': 0.057, 'neu': 0.612, 'pos': 0.331, 'compound': 0.9628}",0.9628,pos,not sexist,0.998963952
1343,50,"{'neg': 0.07, 'neu': 0.798, 'pos': 0.132, 'compound': 0.9968}",0.9968,pos,not sexist,0.998963952
1344,1916,"{'neg': 0.052, 'neu': 0.669, 'pos': 0.279, 'compound': 0.9231}",0.9231,pos,not sexist,0.998963952
1345,48,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9807}",0.9807,pos,not sexist,0.998963952
1346,1918,"{'neg': 0.155, 'neu': 0.787, 'pos': 0.058, 'compound': -0.6369}",-0.6369,neg,not sexist,0.998963952
1347,46,"{'neg': 0.089, 'neu': 0.769, 'pos': 0.141, 'compound': 0.7676}",0.7676,pos,not sexist,0.998963952
1348,1920,"{'neg': 0.129, 'neu': 0.765, 'pos': 0.106, 'compound': -0.9768}",-0.9768,neg,not sexist,0.998963952
1349,44,"{'neg': 0.078, 'neu': 0.731, 'pos': 0.191, 'compound': 0.9914}",0.9914,pos,not sexist,0.998963952
1350,1922,"{'neg': 0.054, 'neu': 0.721, 'pos': 0.226, 'compound': 0.9993}",0.9993,pos,not sexist,0.998963952
1351,42,"{'neg': 0.084, 'neu': 0.675, 'pos': 0.241, 'compound': 0.9953}",0.9953,pos,not sexist,0.998963952
1352,1924,"{'neg': 0.043, 'neu': 0.853, 'pos': 0.104, 'compound': 0.5785}",0.5785,pos,not sexist,0.998963952
1353,40,"{'neg': 0.214, 'neu': 0.658, 'pos': 0.128, 'compound': -0.6792}",-0.6792,neg,not sexist,0.998963952
1354,1926,"{'neg': 0.025, 'neu': 0.752, 'pos': 0.223, 'compound': 0.9954}",0.9954,pos,not sexist,0.998963952
1355,38,"{'neg': 0.045, 'neu': 0.798, 'pos': 0.158, 'compound': 0.9913}",0.9913,pos,not sexist,0.998963952
1356,1928,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.9952}",0.9952,pos,not sexist,0.998963952
1357,36,"{'neg': 0.04, 'neu': 0.83, 'pos': 0.13, 'compound': 0.9686}",0.9686,pos,not sexist,0.998963952
1358,1842,"{'neg': 0.124, 'neu': 0.784, 'pos': 0.093, 'compound': -0.9325}",-0.9325,neg,not sexist,0.998963952
1359,1720,"{'neg': 0.049, 'neu': 0.775, 'pos': 0.176, 'compound': 0.988}",0.988,pos,not sexist,0.998963952
1360,124,"{'neg': 0.038, 'neu': 0.801, 'pos': 0.16, 'compound': 0.9992}",0.9992,pos,not sexist,0.998963952
1361,126,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9945}",0.9945,pos,not sexist,0.998963952
